url_length,num_subdomains,has_https,num_hyphens,num_special_chars,has_suspicious_keyword,num_external_links,num_scripts,label
112,2,0,0,0,0,5,3,1
111,2,1,0,0,0,0,0,1
53,1,1,0,0,1,0,0,1
167,1,1,3,0,0,2,3,1
62,1,1,1,0,0,2,3,1
86,2,0,0,0,0,5,3,1
116,2,0,0,0,0,5,3,1
96,2,1,0,0,0,4,10,1
29,0,1,2,0,0,0,0,1
45,1,1,3,0,0,3,1,1
89,2,0,0,0,0,5,3,1
93,2,0,1,0,0,5,3,1
89,2,0,0,0,0,5,3,1
88,2,0,0,0,1,5,3,1
109,2,1,1,0,0,2,3,1
167,1,1,1,0,0,2,0,1
73,1,1,1,0,0,5,3,1
36,1,1,0,0,0,20,47,1
85,2,0,0,0,0,5,3,1
135,0,1,1,2,0,2,1,1
205,1,1,1,0,0,6,11,1
408,1,1,1,11,1,6,21,1
713,1,1,3,33,1,6,33,1
114,1,1,2,0,0,1,2,1
788,1,1,4,29,1,8,9,1
82,2,0,0,0,0,5,3,1
140,1,1,3,0,0,9,5,1
80,0,1,1,0,0,2,3,1
42,4,1,0,0,0,0,1,1
80,2,0,1,0,0,5,3,1
31,0,1,1,0,0,2,7,1
41,1,1,1,0,0,0,10,1
92,2,0,1,0,0,4,3,1
85,2,0,0,0,0,5,3,1
684,1,1,10,29,1,6,23,1
89,2,0,0,0,0,5,3,1
80,2,0,0,0,0,5,3,1
112,2,1,1,0,0,0,0,1
97,2,1,0,0,0,0,0,1
89,2,0,0,0,0,5,3,1
35,1,1,1,0,0,256,49,1
395,1,1,5,13,1,6,21,1
480,2,0,2,16,1,6,7,1
36,0,1,0,0,0,10,1,1
49,1,1,1,0,0,86,12,1
95,0,1,0,1,0,6,1,1
83,2,0,0,0,1,5,3,1
43,0,1,0,0,0,22,11,1
94,2,1,0,0,0,6,0,1
21,0,1,1,0,0,15,33,1
30,1,0,0,0,0,0,0,1
38,1,1,1,0,0,2,3,1
186,1,1,3,0,0,5,17,1
151,0,0,4,0,0,0,2,1
85,2,1,1,0,0,1,5,1
95,2,1,1,0,0,1,7,1
392,1,1,2,13,1,6,23,1
34,1,1,0,0,0,3,0,1
74,1,1,3,0,0,0,1,1
96,0,1,1,2,0,0,0,1
49,1,1,3,0,0,3,0,1
362,2,0,0,0,1,0,0,1
27,0,0,1,0,0,3,10,1
25,0,0,0,0,0,1,13,1
30,1,0,0,0,0,0,0,1
72,1,1,0,1,0,1,3,1
18,0,1,0,0,0,133,20,1
51,2,1,0,0,0,0,26,1
96,2,1,1,0,0,1,5,1
37,1,1,1,0,0,3,0,1
28,1,0,0,0,0,1,13,1
72,0,0,2,1,0,3,3,1
447,0,1,0,24,0,14,7,1
28,1,1,0,0,0,10,7,1
89,2,1,0,0,0,0,0,1
34,1,1,1,0,0,5,13,1
201,1,1,1,0,0,7,1,1
82,0,1,1,0,0,2,3,1
30,1,0,0,0,0,0,0,1
334,2,0,5,10,1,6,22,1
47,1,1,2,0,0,1,30,1
26,1,1,0,0,0,3,0,1
180,2,1,0,0,0,2,4,1
52,1,1,1,0,0,1,5,1
49,1,1,1,0,0,3,0,1
89,2,1,0,0,0,0,0,1
32,0,1,0,0,0,5,3,1
32,2,0,0,0,0,1,13,1
34,1,1,1,0,0,1,0,1
71,0,1,1,0,0,2,3,1
85,2,1,1,0,0,2,7,1
166,2,0,7,0,0,1,2,1
179,2,1,0,0,0,2,4,1
33,1,1,0,0,0,3,0,1
85,2,1,1,0,0,5,13,1
99,1,1,3,0,1,0,1,1
43,0,1,0,0,0,10,7,1
68,1,1,1,0,1,3,0,1
33,1,1,2,0,0,3,0,1
85,2,1,1,0,0,1,4,1
176,1,1,3,0,0,5,17,1
20,0,1,0,0,0,39,22,1
121,1,1,1,0,1,0,0,1
39,1,1,2,0,1,2,0,1
89,2,1,0,0,0,0,0,1
74,1,1,1,0,0,2,3,1
67,1,1,1,0,0,76,14,1
37,0,1,0,0,0,24,11,1
45,1,1,0,0,0,2,0,1
95,0,1,1,1,0,0,5,1
59,2,1,4,0,0,0,0,1
34,1,1,1,0,0,5,13,1
61,1,1,1,0,0,2,9,1
26,1,1,0,0,0,0,8,1
89,2,1,0,0,0,0,0,1
41,1,1,2,0,0,1,0,1
61,1,1,2,0,0,0,0,1
85,2,1,1,0,0,1,2,1
31,1,0,0,0,0,1,13,1
71,0,0,2,0,0,0,4,1
85,2,1,1,0,0,0,2,1
132,1,1,5,0,0,1,3,1
34,1,1,1,0,0,1,0,1
34,1,1,1,0,0,5,13,1
28,1,0,0,0,0,2,6,1
34,1,1,1,0,0,2,3,1
40,1,1,1,0,0,133,20,1
25,0,1,0,0,0,216,85,1
67,0,1,0,0,0,1,5,1
40,0,1,0,0,0,1,3,1
85,2,1,1,0,0,4,11,1
35,1,1,0,0,0,1,0,1
34,1,1,0,0,0,1,0,1
178,1,1,2,0,0,6,17,1
89,2,1,0,0,0,0,0,1
35,1,1,1,0,0,5,13,1
136,0,1,2,5,0,2,3,1
26,1,1,1,0,0,3,0,1
43,1,1,0,0,0,0,15,1
37,1,1,2,0,0,19,55,1
85,2,1,1,0,0,3,12,1
18,0,1,0,0,0,28,18,1
87,1,1,1,0,0,1,5,1
33,1,1,1,0,0,3,0,1
78,1,0,4,0,0,1,2,1
77,1,1,1,0,0,3,0,1
51,2,1,1,0,0,0,0,1
36,1,1,1,0,0,1,0,1
88,2,1,1,0,0,0,0,1
93,0,1,1,0,0,5,13,1
24,1,1,1,0,0,1,10,1
44,1,1,1,0,0,20,54,1
23,0,1,0,0,0,11,8,1
40,1,1,0,0,0,2,31,1
24,0,1,1,0,0,2,0,1
36,1,0,0,0,0,1,4,1
65,0,1,0,0,0,5,8,1
54,1,1,0,0,0,0,31,1
61,2,0,0,0,0,49,2,1
40,1,1,0,0,0,1,30,1
36,1,1,0,0,0,1,9,1
19,0,1,0,0,0,0,5,1
392,1,1,1,0,0,5,8,1
30,1,1,0,0,0,2,3,1
35,1,1,0,0,0,0,31,1
62,1,1,1,0,0,0,2,1
43,1,1,1,0,0,3,12,1
85,2,1,1,0,0,1,4,1
122,2,1,1,0,0,2,3,1
429,2,0,4,12,1,6,21,1
201,1,1,3,0,0,6,19,1
48,1,1,0,1,0,3,9,1
38,1,1,1,0,0,19,57,1
108,6,1,3,0,1,1,0,1
186,1,1,2,0,0,6,19,1
100,2,1,0,0,0,2,3,1
52,1,1,0,0,0,53,11,1
40,1,1,2,0,0,25,41,1
33,1,1,1,0,0,2,3,1
42,1,1,0,0,0,2,1,1
35,1,1,1,0,0,1,0,1
55,1,1,0,0,0,0,2,1
48,1,1,0,0,0,2,1,1
45,1,1,1,0,0,0,0,1
186,1,1,1,0,0,6,19,1
65,1,1,1,0,0,1,6,1
44,1,1,3,0,1,1,0,1
53,0,1,0,0,0,5,12,1
84,1,1,1,0,0,4,36,1
40,1,1,0,0,0,1,0,1
186,1,1,1,0,0,6,19,1
61,1,1,1,0,0,2,8,1
34,1,1,1,0,0,3,3,1
50,0,0,1,0,0,0,0,1
186,1,1,2,0,0,6,19,1
40,1,1,0,0,0,2,3,1
186,1,1,2,0,0,6,19,1
186,1,1,2,0,0,6,19,1
33,2,1,0,0,0,0,4,1
121,0,1,3,0,0,6,1,1
132,1,1,0,0,0,11,13,1
485,2,0,2,16,1,6,21,1
481,2,0,3,15,1,6,21,1
52,1,1,4,0,1,5,13,1
42,2,1,2,0,0,0,0,1
86,1,1,0,0,0,2,8,1
30,0,1,1,0,0,0,1,1
471,2,0,3,15,1,6,21,1
51,1,1,3,0,0,3,0,1
384,1,1,6,13,1,6,22,1
96,2,1,1,0,0,0,0,1
33,1,0,0,0,0,1,3,1
53,1,1,2,0,0,2,1,1
58,1,1,2,0,0,1,8,1
37,1,1,1,0,0,3,0,1
96,2,1,0,0,0,0,0,1
36,1,1,1,0,0,2,0,1
35,1,1,0,0,0,0,0,1
36,0,1,0,0,1,1,1,1
45,1,1,0,1,0,1,3,1
33,0,1,1,0,0,1,3,1
386,2,0,4,14,1,6,21,1
105,1,1,1,0,0,0,0,1
93,1,1,0,0,0,0,0,1
32,1,1,0,0,0,3,0,1
39,1,1,0,0,0,1,3,1
459,1,1,2,13,1,6,21,1
40,1,1,2,0,0,3,0,1
49,0,1,0,0,1,0,0,1
33,1,1,0,0,0,3,0,1
86,3,0,2,0,0,0,0,1
30,1,0,0,0,0,1,0,1
34,1,1,1,0,0,0,16,1
31,0,0,1,0,0,0,12,1
38,1,1,1,0,0,3,0,1
41,1,1,3,0,0,3,0,1
40,1,1,1,0,0,1,0,1
46,1,1,2,0,0,3,0,1
392,1,1,6,13,1,6,21,1
26,1,1,0,0,0,0,3,1
104,0,1,1,0,0,0,0,1
38,1,1,2,0,0,3,0,1
70,1,1,6,0,0,1,0,1
22,0,1,0,0,0,0,1,1
89,2,1,0,0,0,0,0,1
104,1,1,0,0,0,0,0,1
104,2,1,2,0,0,0,0,1
36,1,1,1,0,0,1,0,1
42,1,1,2,0,0,1,0,1
48,2,1,0,0,0,2,1,1
51,1,0,0,0,1,3,3,1
37,1,1,1,0,0,1,0,1
41,1,1,3,0,0,3,0,1
474,2,0,3,15,1,6,21,1
27,1,1,0,0,0,0,2,1
33,1,1,0,1,0,3,5,1
40,1,1,1,0,0,1,0,1
24,1,1,0,0,0,3,0,1
50,1,1,0,0,0,4,13,1
92,0,1,1,0,0,2,11,1
49,0,0,1,0,0,0,0,1
26,0,1,1,0,0,21,22,1
389,1,1,1,11,1,6,22,1
37,1,1,1,0,0,3,0,1
33,0,1,0,0,0,0,2,1
49,1,1,3,0,0,3,0,1
103,2,1,0,0,0,0,0,1
29,1,1,0,0,0,11,0,1
46,1,1,3,0,0,3,0,1
207,2,1,0,1,1,30,9,1
40,1,1,1,0,0,1,0,1
62,1,1,1,0,0,0,2,1
99,0,1,1,0,0,0,0,1
46,1,1,1,0,0,3,0,1
26,1,1,0,0,0,37,25,1
42,1,1,3,0,0,1,0,1
31,1,1,0,0,0,1,3,1
27,1,1,0,0,0,0,2,1
40,1,1,2,0,1,1,0,1
47,1,1,2,0,0,1,0,1
51,1,1,4,0,1,0,1,1
35,1,1,1,0,0,1,0,1
38,1,1,1,0,0,1,0,1
35,1,1,3,0,0,3,0,1
37,1,1,1,0,0,1,0,1
35,1,1,1,0,0,1,0,1
90,1,0,4,0,0,1,4,1
84,2,0,1,0,0,5,3,1
25,0,1,0,0,0,1,17,1
41,0,1,2,0,0,2,0,1
45,1,1,0,0,0,0,8,1
81,2,0,0,0,0,4,3,1
80,2,0,0,0,0,5,3,1
89,2,0,0,0,0,4,3,1
97,2,0,0,0,0,5,3,1
22,0,1,0,0,0,4,3,1
103,0,1,1,0,0,2,3,1
102,0,1,1,0,0,4,11,1
382,2,0,0,14,1,6,7,1
49,0,1,1,0,0,99,64,1
40,1,1,3,0,1,1,0,1
90,1,0,4,0,0,1,3,1
89,2,0,0,0,0,5,3,1
41,1,1,0,0,0,172,1,1
89,2,0,0,0,0,5,3,1
51,1,1,0,0,0,0,0,1
59,1,1,2,0,0,2,0,1
34,1,1,1,0,0,1,3,1
370,1,1,2,11,1,6,21,1
178,1,1,2,0,0,3,17,1
44,1,1,0,0,0,4,3,1
65,1,1,0,1,0,1,3,1
35,1,1,0,0,0,1,0,1
89,2,0,0,0,0,4,3,1
176,0,1,4,0,0,1,3,1
42,1,1,0,0,0,1,0,1
116,4,1,3,1,0,0,0,1
90,0,0,0,0,0,6,27,1
89,2,0,0,0,0,5,3,1
59,0,1,4,0,0,0,0,1
62,2,1,5,0,0,0,0,1
49,0,0,0,0,1,3,1,1
497,1,1,1,15,1,6,21,1
33,1,1,0,0,0,0,3,1
136,1,1,3,0,0,0,2,1
93,0,1,1,0,0,13,0,1
80,0,1,1,0,0,2,3,1
82,2,0,0,0,0,5,3,1
32,1,1,0,0,0,3,0,1
51,2,1,0,0,0,0,25,1
205,1,1,0,0,0,6,14,1
56,1,1,0,1,0,1,3,1
89,2,0,0,0,0,5,3,1
43,0,1,2,0,1,0,6,1
49,2,1,0,0,0,2,3,1
102,2,0,0,0,0,5,3,1
80,2,0,0,0,0,5,3,1
370,1,1,1,13,1,6,21,1
53,0,1,1,0,0,2,2,1
45,1,1,1,0,0,3,0,1
71,0,1,1,0,0,2,3,1
95,0,1,2,0,0,1,12,1
482,2,0,3,15,1,6,21,1
364,1,1,2,11,1,6,21,1
36,1,1,0,0,1,0,3,1
391,1,1,1,13,1,6,23,1
178,1,1,1,0,0,3,17,1
156,2,1,1,0,0,2,4,1
58,1,1,1,0,0,2,3,1
94,1,1,0,0,0,0,0,1
34,1,1,1,0,0,3,17,1
463,1,1,5,17,1,6,21,1
87,1,0,4,0,0,1,3,1
76,2,0,0,0,0,5,3,1
31,1,1,0,0,0,3,0,1
92,2,0,0,0,0,4,3,1
390,1,1,1,13,1,6,21,1
61,1,1,1,0,0,2,3,1
391,1,1,4,11,1,6,23,1
682,1,1,3,29,1,6,33,1
137,0,1,0,0,1,373,31,1
42,2,1,0,0,0,6,1,1
58,0,1,1,0,0,0,1,1
123,2,1,7,0,0,0,1,1
86,1,1,0,0,0,0,0,1
85,2,0,0,0,0,5,3,1
25,0,1,1,0,0,0,0,1
197,2,1,1,1,1,30,10,1
88,1,0,4,0,0,1,2,1
29,0,1,1,0,0,1,5,1
682,1,1,4,29,1,6,23,1
85,2,0,0,0,0,5,3,1
50,5,1,0,1,1,0,3,1
49,0,1,1,0,0,0,6,1
681,1,1,2,29,1,6,23,1
23,1,1,0,0,0,3,17,1
34,1,1,0,0,0,2,3,1
139,1,1,4,0,0,0,0,1
186,1,1,2,0,0,5,17,1
34,1,1,1,0,0,5,13,1
34,0,1,0,0,0,138,34,1
101,2,1,0,0,0,0,0,1
144,2,0,7,0,0,1,4,1
85,2,1,1,0,0,4,0,1
33,0,1,1,0,0,0,3,1
51,0,1,1,0,0,0,0,1
56,2,1,4,0,0,2,1,1
84,0,0,5,0,0,0,0,1
37,1,1,0,0,0,59,21,1
68,1,0,4,0,0,1,4,1
95,2,1,1,0,0,3,4,1
23,1,1,0,0,0,5,1,1
36,1,1,1,0,0,1,0,1
85,2,1,1,0,0,4,11,1
614,1,1,5,27,1,6,21,1
42,3,1,1,0,0,0,2,1
47,0,0,1,0,0,2,0,1
89,2,1,0,0,0,0,0,1
36,1,1,1,0,0,3,0,1
25,1,0,0,0,0,2,14,1
51,1,1,2,0,0,3,0,1
53,0,1,1,0,0,7,5,1
34,1,1,0,0,0,7,1,1
375,1,1,0,13,1,6,21,1
85,0,0,6,0,0,0,0,1
89,2,1,0,0,0,0,0,1
25,0,1,1,0,0,0,8,1
37,1,1,1,0,0,1,0,1
89,2,1,0,0,0,0,0,1
84,0,1,0,1,0,6,0,1
93,0,1,1,0,0,1,5,1
153,2,1,0,12,0,1,0,1
26,1,1,0,0,0,1,9,1
60,1,1,1,0,0,2,3,1
67,1,1,2,0,0,2,3,1
300,0,0,0,0,0,5,1,1
75,1,1,1,0,0,2,1,1
68,1,1,2,0,0,1,0,1
36,1,1,2,0,0,1,0,1
44,1,1,0,0,0,89,45,1
35,1,1,1,0,0,3,0,1
26,0,1,0,0,0,0,0,1
155,0,1,4,0,0,1,3,1
52,1,1,1,0,1,0,3,1
43,1,1,0,0,0,205,13,1
42,2,1,0,0,0,2,1,1
85,2,1,1,0,0,2,11,1
43,2,1,0,0,0,6,1,1
96,0,1,1,1,0,0,6,1
39,1,0,0,0,0,1,4,1
211,1,0,4,0,0,1,3,1
39,1,1,2,0,0,20,13,1
48,1,1,0,0,0,9,5,1
89,2,1,0,0,0,0,0,1
521,1,1,6,17,1,6,21,1
85,2,1,1,0,0,2,3,1
156,2,1,1,0,0,2,4,1
28,2,1,0,0,0,105,56,1
37,1,0,0,0,1,2,13,1
391,1,1,0,13,1,6,21,1
89,2,1,0,0,0,0,0,1
93,0,1,1,0,0,1,9,1
38,1,1,1,0,0,5,13,1
40,1,1,1,0,0,2,3,1
45,2,1,2,0,0,2,3,1
679,1,1,9,29,1,6,21,1
19,0,0,0,0,0,0,6,1
59,0,0,0,0,0,1,3,1
56,2,1,4,0,0,2,1,1
93,0,1,1,0,0,3,12,1
27,1,1,0,0,0,3,0,1
21,2,0,0,0,0,0,6,1
36,1,1,1,0,0,3,0,1
25,0,0,0,0,0,5,2,1
97,2,1,0,0,0,2,10,1
684,1,1,3,29,1,6,22,1
85,2,1,1,0,0,1,11,1
186,1,1,2,0,0,5,17,1
66,1,1,0,1,0,0,0,1
47,2,0,0,0,0,2,1,1
64,0,0,1,0,0,6,10,1
51,1,1,3,0,0,3,0,1
26,0,1,0,0,0,0,1,1
364,1,1,3,11,1,6,21,1
46,2,1,1,0,0,3,10,1
156,2,1,1,0,0,2,4,1
36,1,1,1,0,0,1,0,1
34,1,1,1,0,0,19,13,1
53,0,0,0,0,0,49,2,1
28,1,1,0,0,0,1,27,1
31,1,1,1,0,0,1,26,1
33,1,1,1,0,0,1,0,1
85,2,1,1,0,0,2,3,1
42,1,1,0,0,0,3,17,1
52,1,1,0,0,0,53,11,1
29,1,1,1,0,0,2,26,1
34,1,1,1,0,0,0,0,1
77,1,1,0,0,0,2,1,1
56,2,1,2,0,0,0,0,1
44,1,1,1,0,0,1,0,1
406,1,1,5,13,1,6,21,1
35,1,1,0,0,0,4,26,1
186,1,1,1,0,0,8,19,1
59,1,1,3,0,0,0,0,1
84,1,1,0,0,0,4,36,1
186,1,1,2,0,0,8,19,1
186,1,1,3,0,0,6,19,1
30,1,1,0,0,0,1,30,1
24,1,1,0,0,0,2,3,1
390,1,1,1,13,1,6,21,1
51,2,1,2,0,0,2,3,1
37,1,1,0,0,1,0,1,1
80,0,1,0,0,0,1,3,1
22,1,1,0,0,0,0,5,1
40,1,1,2,0,1,1,0,1
32,1,1,1,0,1,1,4,1
58,1,1,1,0,0,2,6,1
178,1,1,2,0,0,6,19,1
44,1,1,2,0,0,1,2,1
24,1,1,0,0,0,2,3,1
25,1,0,0,0,0,2,10,1
353,2,1,13,20,0,0,0,1
27,1,1,0,0,0,0,2,1
40,1,1,1,0,0,1,0,1
52,1,1,1,0,0,3,0,1
41,1,1,0,0,0,0,9,1
74,0,1,1,0,0,0,0,1
99,2,0,4,0,0,1,3,1
51,2,1,1,0,0,0,0,1
52,1,1,0,0,0,52,10,1
130,1,0,12,0,0,3,4,1
31,1,1,1,0,0,4,13,1
63,1,0,2,0,0,0,0,1
56,2,1,4,0,0,2,1,1
35,1,1,1,0,0,1,0,1
49,2,1,2,0,0,3,3,1
37,1,1,1,0,0,1,0,1
41,1,1,2,0,0,5,13,1
40,0,0,1,0,0,0,0,1
46,0,1,1,0,0,0,0,1
63,3,0,1,0,0,2,14,1
48,1,1,2,0,0,3,0,1
145,0,1,4,0,0,1,7,1
32,1,1,1,0,0,3,0,1
79,0,1,1,0,0,0,0,1
41,1,1,2,0,0,5,13,1
34,1,1,1,0,0,1,0,1
35,1,1,1,0,0,1,0,1
41,1,1,1,0,0,5,13,1
107,1,1,4,0,0,291,32,1
39,1,1,2,0,0,1,0,1
27,1,1,0,0,0,7,29,1
37,1,1,1,0,0,1,0,1
41,2,1,1,0,0,1,0,1
29,1,1,0,0,0,2,1,1
43,1,1,0,0,0,0,0,1
27,1,1,0,0,0,0,2,1
44,2,1,4,0,0,3,3,1
40,1,1,2,0,0,3,0,1
99,2,0,4,0,0,1,3,1
41,1,1,1,0,0,3,0,1
28,1,1,0,0,0,5,0,1
34,1,0,0,0,0,0,0,1
37,1,1,1,0,0,1,0,1
81,2,0,5,0,0,2,3,1
106,2,1,0,0,0,3,4,1
35,1,1,1,0,0,1,0,1
92,0,1,0,0,0,6,1,1
20,0,0,1,0,0,1,3,1
40,1,0,0,0,0,23,9,1
94,1,1,0,0,0,0,0,1
42,1,1,2,0,0,1,0,1
69,0,1,0,0,0,0,0,1
31,1,1,1,0,0,4,13,1
41,0,1,0,0,1,0,2,1
97,0,1,1,0,0,0,0,1
34,1,1,1,0,0,3,0,1
35,0,1,0,0,0,7,2,1
112,1,1,1,0,0,2,2,1
30,0,0,0,0,0,0,2,1
53,2,0,2,0,0,1,3,1
92,0,1,1,0,0,4,10,1
105,2,1,1,0,0,2,3,1
50,1,1,3,0,0,3,0,1
34,1,1,2,0,0,3,0,1
55,1,1,0,1,0,1,3,1
24,1,0,0,0,0,1,3,1
32,1,1,1,0,0,1,0,1
75,1,1,2,0,0,0,0,1
383,1,1,3,13,1,6,21,1
42,1,1,2,0,0,3,0,1
672,1,1,9,29,1,6,21,1
38,1,1,3,0,0,3,0,1
48,1,1,2,0,0,1,1,1
27,1,1,0,0,0,1,1,1
35,1,1,0,0,0,0,2,1
93,1,1,0,0,0,0,0,1
61,0,1,1,0,0,0,0,1
344,1,1,1,11,1,6,21,1
93,0,1,1,0,0,2,3,1
51,0,1,2,1,0,2,3,1
36,0,1,0,0,0,0,0,1
49,1,1,3,0,0,3,0,1
22,0,1,0,0,0,4,5,1
43,0,1,0,0,0,13,10,1
93,1,1,6,0,0,1,1,1
44,1,1,3,0,0,3,0,1
25,0,1,1,0,0,0,0,1
40,2,1,1,0,0,0,2,1
126,2,1,6,0,0,1,0,1
30,1,1,1,0,0,0,0,1
27,0,1,0,0,0,14,2,1
42,1,0,0,0,0,2,14,1
26,1,0,0,0,0,32,14,1
44,0,1,0,0,0,0,6,1
51,1,1,3,0,1,3,0,1
38,1,1,1,0,0,1,0,1
21,0,1,0,0,0,2,3,1
35,1,1,1,0,0,0,10,1
36,1,1,2,0,0,3,0,1
470,1,1,0,13,1,6,22,1
53,1,1,1,0,0,0,0,1
97,2,1,0,0,0,3,12,1
128,1,1,3,0,0,0,2,1
32,1,1,1,0,0,0,0,1
153,1,1,3,0,0,1,3,1
29,1,1,1,0,0,3,0,1
43,2,1,0,0,0,6,1,1
31,1,1,1,0,0,0,1,1
42,1,1,3,0,0,3,0,1
35,1,1,1,0,0,5,13,1
43,2,1,0,0,0,6,1,1
33,2,1,0,0,0,0,0,1
74,2,1,5,0,0,2,1,1
27,1,1,0,0,0,0,2,1
140,1,1,3,0,0,2,3,1
20,0,1,0,0,0,1,4,1
290,2,1,1,0,0,3,5,1
35,1,1,1,0,0,1,0,1
107,1,1,0,0,1,0,0,1
52,1,1,3,0,0,3,0,1
39,1,1,1,0,0,3,0,1
43,2,1,0,0,0,6,1,1
43,1,1,1,0,0,0,10,1
384,1,1,2,11,1,6,21,1
41,1,1,1,0,0,3,0,1
55,1,1,0,0,0,12,81,1
32,1,1,0,0,0,3,0,1
174,2,1,0,0,0,2,4,1
29,0,1,0,0,0,51,24,1
32,0,1,2,0,0,1,5,1
85,2,1,1,0,0,5,0,1
91,2,0,4,0,0,1,4,1
141,0,0,3,0,1,2,4,1
35,1,1,1,0,0,3,0,1
33,1,1,1,0,0,5,13,1
85,2,1,1,0,0,0,4,1
149,0,0,3,0,0,1,3,1
49,1,1,3,0,1,3,0,1
40,1,1,1,0,0,1,0,1
41,1,1,1,0,0,0,0,1
36,1,1,1,0,0,3,0,1
50,1,1,2,0,0,0,12,1
119,0,0,3,0,1,1,3,1
74,1,1,0,0,0,2,0,1
127,1,1,5,0,0,1,3,1
39,1,1,0,0,0,5,3,1
58,1,1,0,1,0,1,3,1
76,1,1,1,0,0,0,2,1
35,1,1,1,0,0,1,0,1
483,2,0,3,15,1,6,24,1
51,0,1,0,0,0,0,0,1
51,2,1,0,0,0,0,21,1
31,1,1,0,0,0,0,1,1
37,1,1,1,0,0,1,0,1
82,1,1,5,0,0,0,0,1
202,1,1,7,0,1,3,0,1
37,2,0,0,0,0,4,4,1
156,2,1,1,0,0,2,3,1
146,0,0,3,0,0,1,3,1
40,0,1,0,0,0,373,31,1
55,2,0,2,0,1,1,13,1
54,4,1,0,0,0,2,2,1
81,1,0,1,2,0,0,0,1
96,2,1,0,0,0,1,3,1
23,0,1,0,0,0,4,1,1
93,0,1,1,0,0,5,0,1
28,0,1,0,0,0,48,34,1
58,1,1,2,0,0,2,1,1
167,2,1,0,0,0,2,4,1
50,1,1,2,0,0,3,0,1
58,2,1,2,0,0,0,3,1
44,1,1,3,0,0,3,0,1
136,0,0,2,1,0,3,3,1
38,1,1,1,0,0,2,3,1
85,2,1,1,0,0,2,2,1
93,0,1,1,0,0,3,4,1
367,1,1,0,0,0,0,11,1
38,1,1,0,0,0,7,4,1
313,0,1,1,0,0,6,1,1
34,1,1,1,0,0,2,3,1
49,0,0,1,0,0,0,0,1
85,2,1,1,0,0,2,8,1
163,0,1,1,0,0,2,4,1
42,1,1,2,0,0,5,13,1
169,2,1,4,0,0,0,2,1
89,2,1,0,0,0,0,0,1
34,1,1,1,0,0,2,3,1
375,1,1,2,11,1,6,23,1
25,0,1,0,0,0,0,9,1
37,1,1,2,0,0,0,0,1
60,2,1,1,0,0,78,35,1
95,2,1,0,0,0,0,0,1
46,2,0,2,0,0,0,0,1
68,0,0,1,0,0,0,4,1
34,1,1,1,0,0,1,0,1
83,2,1,0,0,0,1,0,1
37,1,1,1,0,0,1,0,1
186,1,1,3,0,0,5,17,1
38,1,1,2,0,0,5,13,1
83,0,1,1,0,0,0,6,1
42,2,1,3,0,1,3,3,1
96,2,1,0,0,0,1,5,1
34,0,1,0,0,0,0,3,1
85,2,1,1,0,0,2,3,1
201,3,0,3,0,1,0,0,1
30,1,0,0,0,0,0,0,1
44,1,1,1,0,1,1,0,1
19,0,0,1,0,0,18,9,1
513,1,1,4,15,1,6,23,1
94,1,0,5,0,0,1,2,1
89,2,1,0,0,0,0,0,1
18,0,1,0,0,0,29,17,1
85,2,1,1,0,0,3,7,1
85,2,1,1,0,0,0,0,1
34,1,1,1,0,0,5,13,1
59,2,1,0,0,0,2,1,1
89,2,1,0,0,0,0,0,1
36,1,1,1,0,0,1,0,1
400,1,1,4,1,0,16,18,1
24,0,1,0,0,0,6,24,1
43,1,1,2,0,1,1,0,1
46,1,1,0,0,0,3,15,1
21,0,1,0,0,0,3,6,1
35,1,1,0,0,0,3,0,1
169,2,1,4,0,0,1,3,1
85,2,1,1,0,0,1,10,1
25,1,1,0,0,0,62,20,1
42,1,1,1,0,0,5,13,1
21,0,1,1,0,0,0,15,1
85,2,1,1,0,0,3,12,1
413,1,1,5,17,1,6,21,1
30,1,1,1,0,1,3,0,1
50,0,1,1,0,0,0,0,1
261,1,1,1,9,1,15,12,1
42,1,1,1,1,0,4,2,1
34,1,1,0,0,0,0,10,1
51,2,1,0,0,0,2,1,1
89,2,1,0,0,0,0,0,1
75,1,0,6,0,0,3,4,1
186,1,1,3,0,0,5,17,1
34,1,1,1,0,0,1,0,1
290,2,1,1,0,0,2,5,1
43,0,1,1,0,0,20,10,1
44,1,1,2,0,0,2,3,1
32,2,1,0,0,0,2,1,1
440,1,1,5,17,1,6,21,1
34,1,1,1,0,0,5,13,1
165,0,1,4,0,0,1,3,1
133,0,1,0,4,0,1,3,1
43,1,1,1,0,0,2,0,1
25,1,1,0,0,0,1,9,1
151,1,1,5,0,0,0,2,1
35,2,1,1,0,1,0,5,1
28,0,1,0,0,0,15,23,1
41,2,1,0,0,0,0,0,1
88,2,1,1,0,0,0,0,1
148,0,0,0,0,0,0,0,1
79,0,1,4,0,0,1,3,1
32,1,1,1,0,0,0,1,1
68,0,0,2,0,0,22,14,1
28,1,1,0,0,0,3,0,1
67,0,1,0,0,0,5,6,1
51,2,1,0,0,0,0,24,1
464,1,1,6,17,1,6,21,1
299,1,1,0,0,0,67,8,1
100,2,1,1,0,0,0,0,1
22,1,1,0,0,0,0,5,1
27,1,1,0,0,0,0,29,1
31,0,1,0,0,0,0,0,1
25,1,1,0,0,0,1,9,1
34,0,1,1,0,0,0,0,1
38,1,1,1,0,0,22,57,1
100,2,1,1,1,0,4,5,1
